c1,c1_realised,risk_stress,area,liquidity,literacy,terrain,irrigation,adopt,used,effort,experience,loss,income,orthogonal,seed
0.08,0.10535,0.02535,41.03807566137088,0.3386865790789831,0.46738444193170664,plain,1,0,0,0.0,9,0.06317383480721926,31204.27878862403,False,11
0.2447830563042535,0.2701330563042535,0.02535,55.86855187821298,0.5623226627914157,0.3210887242873571,plain,1,0,0,0.0,4,0.06317530688258974,38681.41868211025,False,11
0.5906498070177497,0.6159998070177497,0.02535,14.572570456735384,0.5195970510908543,0.692942606838173,plain,1,1,1,0.3333333333333333,7,0.0628506631548206,12909.541201646722,False,11
0.5462232066268454,0.5715732066268454,0.02535,16.411947849096084,0.33243300534067577,0.6239995488119896,plain,0,1,1,0.3333333333333333,5,0.06802747507995675,14759.630145783487,False,11
0.31859840834210595,0.34394840834210594,0.02535,101.77687670707529,0.46571876935702855,0.2800820181863535,plain,1,1,1,0.1642835306948624,7,0.06286745851672998,77357.20377093332,False,11
0.44965246548669396,0.44965246548669396,0.0,33.065717672409086,0.44702345649272424,0.28508905350941416,plain,1,1,1,0.5018169314008598,14,0.05944352792885593,28425.307350002193,False,11
0.36853473728151176,0.39388473728151174,0.02535,58.49492261879815,0.25019707820653186,0.37125521308369036,plain,1,1,1,0.3333333333333333,12,0.06285299232552315,39745.439683927536,False,11
0.2921076761233208,0.31745767612332076,0.02535,10.134647052086398,0.7594145230351818,0.2961485836782253,plain,1,0,0,0.0,6,0.06314435605287266,8133.9831546845035,False,11
0.37274573291514895,0.39809573291514894,0.02535,33.52732386838532,0.42492438662222853,0.21470554029785516,plain,1,0,0,0.0,6,0.06314787104271777,26383.870735773293,False,11
0.45207425644191823,0.4774242564419182,0.02535,67.89010285428908,0.2225172894585218,0.4932241359569887,plain,1,1,1,0.17188579796207784,7,0.06287512302921407,45380.45250564126,False,11
0.17349431180622685,0.19884431180622686,0.02535,25.05727002979308,0.20715734478405157,0.32476044523992914,plain,1,0,0,0.0,9,0.06013334828523966,18175.101582031886,False,11
0.6096793610974367,0.6350293610974367,0.02535,17.938111908630063,0.09651659039523267,0.24497910286433056,plain,1,0,0,0.0,3,0.06317594858312348,14742.481540313805,False,11
0.28134149369607087,0.30669149369607085,0.02535,10.32386699102759,0.5270776015768703,0.2540007983041338,plain,1,0,0,0.0,4,0.06288431095733178,8123.840413711521,False,11
